index,question,answer,category,l2_category,image_src,image_height,image_width,meta_info_source,meta_info_split,meta_info_image_path,local_path
1465,"Which phase describes label M?
Options: A: First Quarter, B: Crescent Moon, C: Last Quarter, D: Full Moon",B,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1465/image/image.jpg?Expires=1745640629&Signature=HpvkSeoPGDMAQL~Pva862PYewEQAVCX3uoSJTPOfvP8b-7UPkrwq62ofHDCiUBRMrKm9-eB7LxsH7UjPWiOfxscHI3ifReHxY~G7xxZevwwaEZ3vJwSlDw6wGKjntptU8Lm-A9swCHxP04lurElA46-bmJVz2A0~93hnwGS4h4a1r7w6yhvA-RlM3Nu4-rzRprxy7Qnq~M2dLGWbHnietTNdF58zZ6UvM1cQIgZSFvdsu2-cDGrEYqj~ZWbMotmRwswGCrFLrdXjR2M-FjOVvMyZ4ms11X39o9l1YtpdoQbwzq99FAN5QwZTcEfHjysXVqwcKFu43hnMnFPRV-~Huw__&Key-Pair-Id=K3EI6M078Z3AC3,330,265,AI2D_TEST,val,images/1465.jpg,data/mmstar/images\1465\image.jpg
1466,"What is at the top of the food web?
Options: A: d, B: b, C: c, D: a",A,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1466/image/image.jpg?Expires=1745640629&Signature=iwbx~cJiR7OnbhZq3qduQgIMcWZxkmKK4fG2smqPrWs5XIvHXSuDab1B7yK5OUueA9qzjPyz3vTtlapfTia7pSxP9aoj1k3oOKJWIJZrkCitgXiN7sSr322LBerutcQncCKNQY-A9YFlpJmu8O0kri2zGML~LFHSUyz4~oeTJ4UvFbyXd2K-fkV4UH76y8-VfYPzZRJPovkwbGxkW7SYcdM-ZGIXEhLlFNejfQYeKyiuK08Z9V9HML8jv~Zzcb3r1m-TAKxWuxuFG8uQEUnVOZmHdNa72QksKleDwOP~TSHwGxT1RodSwZo1MTNPP4p269JuLWeWsNLbNfzXyXAsQQ__&Key-Pair-Id=K3EI6M078Z3AC3,246,574,AI2D_TEST,val,images/1466.jpg,data/mmstar/images\1466\image.jpg
1467,"What comes after the full moon?
Options: A: waning cresent, B: 3rd quarter, C: waning Gibbous, D: new moon",C,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1467/image/image.jpg?Expires=1745640629&Signature=aAQuMzI5~QvNsUtkSfICrSrqfaQyFyvWJs5wZAiNEFCUj-Lh5JspgRcpdvy~qBcQhOqGTZHV4myf63mYdODJPjWjyhY8jVe5dk-iCrp~kL7wgZeU32QOv~9oDzXWJPzdAZxnfxy0BrvR3hGW9rfkwvXKydqKdJnNL55fpFfaP9EiH0288Ed47zL87GI92S6ZVQQv7OcCxjujbC09ycyxqDu5Qlk6U19A14xZB2-156xrR7uVIS~haTDRDFf5xH2keA1NdKjhxwdzy~G9Rh~B-kZnc7l3e11jaZHKC5Dnf6~UbqG892OEG4O9vMiHitT85zF6HUkypJ9SVC5~XRTL4A__&Key-Pair-Id=K3EI6M078Z3AC3,300,300,AI2D_TEST,val,images/1467.jpg,data/mmstar/images\1467\image.jpg
1468,"What is the transpiration stage?
Options: A: none of the above, B: D, C: F, D: G",C,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1468/image/image.jpg?Expires=1745640629&Signature=hfhX4BbwMrx5~bBvGcl34~-232FHIUb78kw7K3CSoIPOv6qgwsQbGTIB9an2W-kAg3f7J6hiTdPUmFZdgCYIFmErSozFTA17Yr4Q8vQq5jD-oF23fx8kkxaj54LZ-EON1feP2H4T2raYQSy-RsNcTUrd1AC-A4N~lRnuVLjautv5JNFiWl5RYDJICl96Eh1mm2zRFSdzRM2HYViJOctQdcZy1HZoBH0R1aj4OGiZcueXdgtlJPEQbmoqioM1W020y7kznMoqpNcegY9KWkwCjiRO~dbbqHp6Wbn3Mo0FnstbhNnlplWUX9E1sw94UayuUVp7rKPrkG81n3eWOc6KAQ__&Key-Pair-Id=K3EI6M078Z3AC3,581,1116,AI2D_TEST,val,images/1468.jpg,data/mmstar/images\1468\image.jpg
1469,"Which label shows the first flowering of the plant?
Options: A: D, B: B, C: A, D: A",B,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1469/image/image.jpg?Expires=1745640629&Signature=aQBUP35SVBMBd5VmhLTnEhsSPYRPEGWWgdRCaJZcJnPOgsbRpfsiq19r3fyG5uEXlaezu6KAo6xJ1vWOAs82DwCfxtvpT9FyT0C1ppEYbVsh0OpbS7BXS0srg03wD~GQ72d0rmQVpGmH6Hhuu1R2Sjr07XJxvhpkJLATU0ulUxeqEBreCwOyI7WSeNHG-eI7WxQN5xZj86RXK-XEkycNLZ-MQAzj~eZubAthlhcf4kxHXCE6wxVxFOTNg6W~tay2lpsnJgP6FABe0UPV5lFLtaXERlqPXS2flV1F~36hLZBberBFEpoGTmy0b529Jhsd9rOXXmPVsKKc~rQLFe0SRw__&Key-Pair-Id=K3EI6M078Z3AC3,450,680,AI2D_TEST,val,images/1469.jpg,data/mmstar/images\1469\image.jpg
1470,"Which is also known as the wind pipe?
Options: A: e, B: b, C: a, D: c",A,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1470/image/image.jpg?Expires=1745640629&Signature=FYgcId~hrcWbEey4uNCi6RVn13HArRlAvouwvS9xEfk7p4gAK9I2BjYMWi5cSm8yXlrKBrrrt01wa7acYoDcQwrw7de9AhHAdzQVoJ7ZHZJpJJkn~oWJlgvkuAmKglSWjUQ~KtraOFMQGjKJE19kDpGJqFQ0n-PJRuN2mTllBPXqXexu71cI8rEIn3vp6mBSyp~CNN~695UPs2AQjqskEZ5ZasP5vxWGxSJRyLeXmGDjoCl3ZccgSzxLYIylIJrx4wUDLliebpQsvvTV12A3FcgWFQhfmg-JavdfkdkebLgHyJh4GnO5dTce1xfMJILfi~a~J4~dw2GlT2YKqTeD7A__&Key-Pair-Id=K3EI6M078Z3AC3,466,550,AI2D_TEST,val,images/1470.jpg,data/mmstar/images\1470\image.jpg
1471,"Which moon phase is depicted by the letter A?
Options: A: full moon, B: last quarter, C: waning crescent, D: waning gibbons",B,science & technology,geography & earth science & agriculture,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1471/image/image.jpg?Expires=1745640629&Signature=0FqnGkjSmgV450oPMKLgI8OHH5-SsYAuHzkLVGwzgp4D0HjZs8-zEWEIQBUUHnN8oG7nL4ibvpDhJ2clzXgnVgwvEAN-6XGmTqRf5J5gPOw4c6DC3a3pJdtwUjaFwHB8Zd1xStHmG0KPaV42CQrxTDWS76w8wxzN-xODjWrffDpRtyDeBGj5YxUKky~2B0nuez~4JQoiyCEPKawPqNcxEASL5XctZFervV2Bh~uKI8llriDfuASV4WsaNIn8tQqeS2C~57BxTq-NUP4zJ8r2pfDfFcRiCyFsOoXq4VIi2XeamUjKD7S9n2oHBVZ4Vb~coTmkoaZDcsE-JSafexpVMA__&Key-Pair-Id=K3EI6M078Z3AC3,275,376,AI2D_TEST,val,images/1471.jpg,data/mmstar/images\1471\image.jpg
1472,"The letter A points at what part of the brain presented by the diagram?
Options: A: The corpus callosum, B: The cerebral cortex, C: The spinal cord, D: The thalamus",A,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1472/image/image.jpg?Expires=1745640629&Signature=X9JyREirNqZmcw~2zT8Bi7TrI3nsoVbeMVtMTsPGWfE4yKgpAmuKAPtttdnUNYwiaeLxHXUMEGUYOWFf21N8gI7KJt0GT8rpej8dDdsU5pTorGYYOmcLaQqKIWMc4Fs3oQVa5-vY2BScDulc5tz2JaOaJYBsCqPCBDZ9Din3S4M8uAiLWFxIUozrGQMds2m7I3eUFcSGj88Eu00XAzSQIFJsPZ-f7Dq22BYSpc0OJmv0aLyYXO6MRBcmIaALhUhUKL5rChDYrCvdsx2Ix-rNRnf7XonadYl-PL0xGm7S4rSN4dzORVxA8FKPz96ioe4X7o13NG1ueyw7NEMNxTP3zQ__&Key-Pair-Id=K3EI6M078Z3AC3,246,540,AI2D_TEST,val,images/1472.jpg,data/mmstar/images\1472\image.jpg
1473,"Think about the magnetic force between the magnets in each pair. Which of the following statements is true?
Options: A: The magnitude of the magnetic force is greater in Pair 2., B: The magnitude of the magnetic force is the same in both pairs., C: The magnitude of the magnetic force is greater in Pair 1., D: nan",A,science & technology,electronics & energy & mechanical eng.,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1473/image/image.jpg?Expires=1745640629&Signature=qSUlvw8T4U75IRZDciUn1nWdksNlQYSRneBQ2THAOeu2xAtFeTgdGudEqmymVjtTZ7KodxsOHMd~4AgLbOK9mlWhaK0vV6Qd6abzQz0G4iscUo0xu2nN3iDgbzei1AtXHQ61jGZL3QwndFuUWZxsUZb-2JAOgJrh4bVy8hstFFIjSA-Q4BE7cAnilOyZ2kZ3QGyOxnu-zE3IfdpQUdntTBgUgwB2puiy5x5~87p-nncDZksbqhFr53LawtxLeJCJsS17bvA0xbRAvLcJLubc-nGzqPp8yNB4tfKj4QE6Yca12es~98UYSIquyEqNvAL7Az~iK1kuW5Fbwj9~Foon5Q__&Key-Pair-Id=K3EI6M078Z3AC3,91,518,ScienceQA_TEST,val,images/1473.jpg,data/mmstar/images\1473\image.jpg
1474,"Think about the magnetic force between the magnets in each pair. Which of the following statements is true?
Options: A: The magnitude of the magnetic force is the same in both pairs., B: The magnitude of the magnetic force is greater in Pair 2., C: The magnitude of the magnetic force is greater in Pair 1., D: nan",B,science & technology,electronics & energy & mechanical eng.,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1474/image/image.jpg?Expires=1745640629&Signature=s0xG~5lLBgzmIcgbshsXonn0cVhJrNl0K1BwL9t8HXeFuPseGTxcMAREbjMs3KHdSwFNlj2-DHZymIyDWEPQoM78HO4WPl65rZrpzuyLOeL9Jrq0QamQCWKGUWuLweMca8tMGYt83t8ocu5piStM9-SeFELiXpyPtUBQIjl1UzcyQWsXzzS41cJOcXNTWE0DFa6PynpDF3jwrAepXVdUHR~oV3LuXbrqS0~2jIgpM5f5ss4TVlJk~26vwrH-zEIg7rRZMIKsBimm1rj7mjckOLN2D6wHoTz3Nr2sUL6TCC8X1F77vClbghMki8x~KvmiOtLsi1n-m9xaSU8YcEV-Ag__&Key-Pair-Id=K3EI6M078Z3AC3,147,596,ScienceQA_TEST,val,images/1474.jpg,data/mmstar/images\1474\image.jpg
1475,"Leaf B is of which plant?
Options: A: Celtis, B: Stem, C: Ulmus, D: Lotus",A,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1475/image/image.jpg?Expires=1745640629&Signature=mtR05MYc0mzbz6a00WbQ6yFbIZSSejVMcVETtcoZvRhzQxXl8kqdmakkxhVdUKrpBN7d1vR2k9VKSl2NyCHF~tZQ40q5xyZPwlPeE2UL2f98X9a2Zfii69QFefeQXecjl~eNOy3t0aoLU0zGOd2vOXk3ntdXkDpGWtSNmXWen6BWQhhVexXyn2b2JUpLa82Y4qZGFQK~r0iQOpgvY9I2GdfGSTsEce2rvZVTR9Eo~H2bnH6NKJnO16arXw6lO13P4J7fOno4nHph8tVxkvUhPW7XzWFBiapGW52hSMx2PT-zCuc7t9CTF8xaToDwDyVNSy83rMvgHTff7Q5I43YEIg__&Key-Pair-Id=K3EI6M078Z3AC3,275,275,AI2D_TEST,val,images/1475.jpg,data/mmstar/images\1475\image.jpg
1476,"Which label represents flagella?
Options: A: D, B: A, C: B, D: C",D,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1476/image/image.jpg?Expires=1745640629&Signature=GYlZSq4DeU4nToK3dpKs7PGDCtw7KDtXsIPQNvz77s4I2kwzreLts8IbG5~0o0RnOiwKcUqrBsEQshieWGC~nn-Ey7sPGpk6Sp4X9WMBUTIZ-UhCrs4vvgFhpSHBPRiu-t-SdzzNajOI7h5IJ2V9LiRuLqbzP7GD41uNVjX2dGpHrRm3H4~6Sa0uLbHmQuZ6QVeCS6Lx3VM6yH~l71ezIyzsUha8hXEvDpjWxKVNn7LWyf7h0iIULLzjxLGFeGWVJLFz0KwoW1Od3UrflbRD3fLw74PruwvazeaZl-XMyn1Odtnh9kOVldJGw5jaTwOVuxL1LVxy3V4o2uTj9SifkQ__&Key-Pair-Id=K3EI6M078Z3AC3,376,552,AI2D_TEST,val,images/1476.jpg,data/mmstar/images\1476\image.jpg
1477,"Which region is the end of a neuron?
Options: A: H, B: B, C: A, D: D",D,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1477/image/image.jpg?Expires=1745640629&Signature=kpeyRhPYsHr392wQAlhQlidmY-HKOuvldLU-PlwrOdHXD5iw1o9Cj1qFBto3mrJLcnx72XcS1GgudbHMWGrKoq2RUxDptCfGfg5LMqijjJxLL1-yCyXFNyw1fBenCkButpEh2L1Kei20KKS0vLQmEML5iMoKVKv0yIB3S~8R1uLgimv2aNa0dVr0jMyi9Cb65WRgqazKxyLx5jBKeZ9Fl64cwZLE2q1bc8M23X81RIhVvSHb3eY~KLx8eEJojcqfHiNJxNFYTsS2NE5aWu9lj22bQ--YMY3UYRhB6jK3d2XU5yIb8T~-seIKa65CLgGWTYXiKUHCjc-u~IVrEt5aTw__&Key-Pair-Id=K3EI6M078Z3AC3,553,798,AI2D_TEST,val,images/1477.jpg,data/mmstar/images\1477\image.jpg
1478,"What is E in the diagram?
Options: A: skin, B: bone, C: horny hoof, D: hair",B,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1478/image/image.jpg?Expires=1745640629&Signature=cFIr9j8Ou8YXGeLgI0oCwD7R20~Qq9mFxYww935PtNbsLtShyIu7xV-Rps5Xiq5DYU8iQJTOY~uriFWDhjOWVfYyls7eM4l--9oIS1wfAUj4BWhNNOh5ArGZ15rsNcbq8PFuhfamxLqzXOtx4E0fwPCpP5We0stvBCnAWUu7M00Sg8c3X7M4S9wyug2hMtahnEZPZYobpMDuW0JYq24MbDDdZjW7y2pqgkgme5GvWYVuu1-~OIQJRMIoIZrL6arSnbHe31xGz-jJhViehFJ3503R-cYfP8oeAP8FDUea1lydYAvJ3FpOyAV8o1BqErWRtcVnOr6H8ueXhL-OqNB39Q__&Key-Pair-Id=K3EI6M078Z3AC3,269,480,AI2D_TEST,val,images/1478.jpg,data/mmstar/images\1478\image.jpg
1479,"Which part of the above diagram develops into a root?
Options: A: F, B: E, C: D, D: C",B,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1479/image/image.jpg?Expires=1745640629&Signature=O5SG1X0BXnbVGqIXzwopTmK3XqPLIRxOtLpXC0WXTT5o3Odekl8pSfzr2HdSK2Ba6FPCsr8J-0a9RT08HzFxlzS9S0xSl~BiucItjEvpF2BMsDcUREhpXYdVJRm0TLXS6MlT78jWgMe2vRvVD3hIfdrMA4Vbpo1Jp3-z4wBxToxjBXG8HfegZIA5j4h5wWhrtmPFbwpMpr9Zr9KtR-019-2ewNCgP~T8xS8yZ8LKoN0deRWHofaAgohrd4EoFk0fQm7pm~hhHp3edrt45a1Z0HzXnDYnAWYAPyPRKgZZ59Tk-HPRUsYI~12ct5Ta0-H7gc0hn0XbcyF0lMhgh9lmnQ__&Key-Pair-Id=K3EI6M078Z3AC3,258,304,AI2D_TEST,val,images/1479.jpg,data/mmstar/images\1479\image.jpg
1480,"Examine the ecosystem in the diagram and predict which population would decrease if the crabs were removed from the community.
Options: A: Sea slugs, B: Periwinkles, C: Tiny shrimps, D: Cuttlefish",D,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1480/image/image.jpg?Expires=1745640629&Signature=UVkBPy4OwhSYzWGBMWYe~5TTNMGwBwrj7ULIzqM-RM0iJp-nKs63HIDetLoCF5PZpJBhgcU85BYCUFINEqYH9M1YfqyefmrtH3ba3YaBjKCwQjoCASOWJGsh3YtlFrEkuH0RBTOakSG35bWT2fHbZSsR2YzKtlGNwlpuIU3rq48I~pzSgDML8m-9TCfo0gKgAhKIm6dPj-d-voqaLmD1LWz6D51ZOj3z0EcJeL-sprxXef7lu1Mr3MfMhoGwgPhEPI7F6p-XGyFpA2Z52hxFlhMZ8juG5499D40e1ren4mAXfUDuP7nKu9Bq87O~4FjOsv5Ma~ReFEzFXEYc3Xc9iA__&Key-Pair-Id=K3EI6M078Z3AC3,746,1277,AI2D_TEST,val,images/1480.jpg,data/mmstar/images\1480\image.jpg
1481,"Which region in the diagram represents the flower bud?
Options: A: E, B: D, C: B, D: C",B,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1481/image/image.jpg?Expires=1745640629&Signature=GldjjtpT~y~SDsLDuHRYMIMlnVwumeWK8OvHQ5CIkNFHk7zFpNF7cUPh53rP1~acl5OzbYxyxznPw7ziZQQHzcEoaLjw6Mdgw2zFQvPJvrHnchb5K1i2lFqM-ijhT-40L4EpSgWsIXPF8sHNmNv5vRkhJKnoPPb1CkUh9JzcrmkSDq~SQqlzmwunoqNJTIDszbPD8TqXewRSso5zKQRLu7iTTitnEOuiNGnZMW5NdyR7-9Qu2~P2OItdmXO4g1ZJKt1ZAGMVqQu9TrqTO43l3dHRjDsMrsBFjkOduyXZvJbQ-4IEDUPgPWFwOH3EdOzQLDHOu2H4z4ztYMhwG2ajgw__&Key-Pair-Id=K3EI6M078Z3AC3,521,673,AI2D_TEST,val,images/1481.jpg,data/mmstar/images\1481\image.jpg
1482,"Which organ does D represent ?
Options: A: Stigma, B: Ovary, C: Anther, D: Ovule",B,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1482/image/image.jpg?Expires=1745640629&Signature=aSDkAxLxE6z8-8EuvNBKp7Vmv1~lLoUsRRDlSX5eHfe5tgAsv3A2pMZrww-uV-b~klgoZCudpoXEZ4LnOtTpO3X3NAGWRttU-XTRUI-iyGzo5Deq2uTV4rTF5e50RfOtvbxgdP3rHzstqGQNGR4h51Vauarwpr-mKSQlRvswnHlbl3OHtxVRXm6NyDuDeGAhonuGneV4yxEqefqARQhMALXxFlLOCYYcdLca0mmEcEv1Dg16Ls81JucWC4DiCLBJacruVgVojQBvflZyf43YaJqZmjST-P9PX9R4bnDlbQSDKKJYdBGzD5T5lgbu3AytJylN23xeFo0LEtrYOUEEEg__&Key-Pair-Id=K3EI6M078Z3AC3,1230,1500,AI2D_TEST,val,images/1482.jpg,data/mmstar/images\1482\image.jpg
1483,"What person's name is associated with the fracture shown below? <image 1> 
Options: A: Monteggia, B: Bennett, C: Jones, D: Colle",D,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1483/image/image.jpg?Expires=1745640629&Signature=iyyYBONglESHnbreQFUSzaJIDD7rdf0SbmTe372uSvaMb1NSYOvb6xwBbixhMk2VloG7buLMDxxQcbfEqBkpFl2vqSly555KITTY1Z0zLNvGlKd2o9q9784dlPhVTZyWHsfVlM5Q0r3701XiJKw9qkf~Vqoe9OU5XuydC3Z3WHm-qF8X9fw4NL5EJszrU6syh-7sp8jb3~DKON01woPibxWDhlExn0N50dvi0dExfvC8~QaiMKvrUisqJRoExo3IRX4NpTIV~bKKXndCm6sH3DhQK4dV4XSQeCKL4JsSqy6Ds30ayAaaWTuP8Qx0qSs15CxpmC0EH4GqBaGiRiamNA__&Key-Pair-Id=K3EI6M078Z3AC3,240,290,MMMU,val,images/1483.jpg,data/mmstar/images\1483\image.jpg
1484,"Letter B shows which chemical?
Options: A: {}, B: {}, C: CO2, D: O2",D,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1484/image/image.jpg?Expires=1745640629&Signature=0ZeEhz29i4qxTXuhJLPMWmALK~rn1zEPDbd2D9JKQD0J2LTrOLSbTajUY8HdVLZ-k-kPCnpvL354NwzeCDZx4WL2A6t2UFxIe8Hr3pdvreQQqtO5-8IJ6--zDm3XrLfEfhIT4DDkwLyEYG7k40n9rH80F3YCUewy~HPTwBH2c99jIG3VCh9D3FLl8D8k3u4O3UrJKt~8w0Itd6YMDrOLAg7c5uF0KkjtrXNAmhPp6NmgtYm6SekuqD~00ds7B3DVSB0hgixx1K7hv5YJq~t0yFHTlr8kC~6aYEaQ~8JKsNLUSUFnB7qvAii2Rb3CIZRF3grSuDXjuLzWdhQzU3daOA__&Key-Pair-Id=K3EI6M078Z3AC3,201,300,AI2D_TEST,val,images/1484.jpg,data/mmstar/images\1484\image.jpg
1485,"In the Base of Skull, identify the 204 structure. <image 1>
Options: A: Lateral pterygoid plate, B: Articular fossa, C: Carotid canal, D: Foramen lacerum",A,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1485/image/image.jpg?Expires=1745640629&Signature=vXxC5~sBaS1qUhdSlvVIZ8faRFQk2cgPKv6QdeZ4iHqRvhz87Ou8HqFFJli6Dk4-IVcvynG2FsophOZIdTj07IToV67Q28vvtUIWvjR3lBIdx8TupLIx5zWB2Gsq22AMLEaanjjIX660RPs33mSs8ydaVY~L-pkGMHH9I5FLiC4qDcSYVn6lEb-A2~-hhJd-P14E1a~LzDNnw90s8UMUs50ZgMbN1PMuwOcUB5nm3T6UyyrZPOMhkI2fBF7HY6lG2jptjCSP6NmV8Tc-z1Sd~FD3ma3-btVtZLWHrUdvnDw06DhQDCBekuKz332L8UtbNshxzEKgbriwcPD1c9yP3w__&Key-Pair-Id=K3EI6M078Z3AC3,429,310,MMMU,val,images/1485.jpg,data/mmstar/images\1485\image.jpg
1486,"Which label is pointing to the Rachis?
Options: A: A, B: D, C: H, D: F",D,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1486/image/image.jpg?Expires=1745640629&Signature=DKV29XqhfV3DxxVrIygU5hoEg8UPSokZAIBRMgN6FcvvW~C19cT1WhlUITlSPlGNO00fTdmZUZ4b0NE2RIkbpJ~QLIjK3xhO9YkaR7qfIDR-yb9FIp23q2icrJTZSqwUxvSgNiOcL04WRiQ11KEeB6~FOEYnXOy6YAmgXCyK0Rx0XEUFmlyskPbdlcNKeyMQWS14OOCV~gwS94ev0B9F55utKeZ9JWjC9veH79tOJmJp7ZDTJa2QgoREjyAVxR9HwnKud2gSNvh078QAH6GpZ~Iae~m2cjt2dm5fk1wy4TDe9KVUnq06lmxG4g6fu-61iBdULbRA8-jmIZdNxaq4XA__&Key-Pair-Id=K3EI6M078Z3AC3,370,363,AI2D_TEST,val,images/1486.jpg,data/mmstar/images\1486\image.jpg
1487,"what is label e in diagram?
Options: A: nucleus, B: chloroplast, C: cell wall, D: cell sap vacuole",C,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1487/image/image.jpg?Expires=1745640629&Signature=LbkNy0vJ~VmZSOnEsZ-ojZOdLGl1H0aQTk78v1euT8spcr5NI2VeouRA-hjZrWmWgvUkDu-ZaJCkTdfE6WT6e6ApwmIQoY8PgYpDgGu3KqGSzmHmcWman~WqAguZRCQvVoldhZzGwuN7XfzWwwt3Q-iRmx2ORGbPGbrgMt6wOoej7O2yNxH~zL0eCBsGMWrvsErQiIKTEf13AUMHcWem~OcooIvZCvEuieMVyCKX35TTTTcZzNbHyMuFEQHy-6sYnobW9SzqfSyIgtlbGvR35jxdWOifUWXVECpk2QVGP8WZt5HxRLD3WRLZsb8WgUpwzXla7FDzeOz7Evffzk6nog__&Key-Pair-Id=K3EI6M078Z3AC3,304,519,AI2D_TEST,val,images/1487.jpg,data/mmstar/images\1487\image.jpg
1488,"<image 1>E is .. ?
Options: A: Threshold, B: Depolarization, C: Action potential, D: Repolarization",D,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1488/image/image.jpg?Expires=1745640629&Signature=MX9oUkQoCFdvWw0k7~p2XCcgdqMLfWZ0FGXwPI~m271R79n9neQMkhd5~Wq-K2DXvRqwh3~6rJ2SSWTSyms~qhb0PLo~4kv3lsn3S9PodO4hZYZfcyuSqFkKz8aO2OhYI~GoMy2KzE-pR64LCSGg4LUv8hSo9sdWKOLtq1Psy7nF2LVQ1m6R-JpnEORdMFzsZ-Xv8mjPGd0Ua74UXbFQaN67dTgmc-maGiIIRn4z~c0jVZ1Tbt2bj56SE~DigoCdBuftiySg-d09S8FdKdG6PIaAyvE9WP5AQrXb~Da0Ud8HzdNUQs0sm3eF-arxeVV3m2FeyKD84eurx4Qsh8eWYg__&Key-Pair-Id=K3EI6M078Z3AC3,377,472,MMMU,val,images/1488.jpg,data/mmstar/images\1488\image.jpg
1489,"<image 1>Hydrophobic region of the cell membrane?
Options: A: E, B: B, C: C, D: A",A,science & technology,biology & chemistry & physics,https://datasets-server.huggingface.co/cached-assets/Lin-Chen/MMStar/--/bc98d668301da7b14f648724866e57302778ab27/--/val/val/1489/image/image.jpg?Expires=1745640629&Signature=gnXihG2unZuPsQfddSIf0kOdGnsN-OeqWsRHToAKjzGCpkL6O5eZ0AJajz3VEoDNuxLZT6vqmo7Fmx0ZW2zFIokjmDR3DaFtmp50wE2~-VYG19BuAJv8St2L2zlUGUDRIIJpn3FVy5NyExqWQajsxWSWZXYDb9hAdKFfb5x8XnN-C6Ib6uGxyE7DZ-yiohdAo9L5Bbu31cO9saWfFj5eP9YNTEwl3RpASw0g6itIEcvEYtyH97fU2aUh07-LY8DpDT8o3zHs5exLYoPVSc7U0CQUVKILCU7pM5alyR2V03MUshjct2ZQr0CG0fGDaITkg~wfj2WEQpBdY4OiogU5-g__&Key-Pair-Id=K3EI6M078Z3AC3,315,497,MMMU,val,images/1489.jpg,data/mmstar/images\1489\image.jpg
